year,pcode,zone_name,level,parent_pcode,sector,sub_sector,volume,unit,surface_area,yield,producer_count,average_price,description
2021,CM0040201,Kousseri,ARRONDISSEMENT,CM00402,Agriculture,Sorgho,2171,Tonnes,1550,1.4,1125,194,Production de Sorgho en 2021
2021,CM0040201,Kousseri,ARRONDISSEMENT,CM00402,Agriculture,Oignon,3323,Tonnes,242,13.72,1343,288,Production de Oignon en 2021
2021,CM0040201,Kousseri,ARRONDISSEMENT,CM00402,Agriculture,Arachide,2402,Tonnes,2088,1.15,1066,479,Production de Arachide en 2021
2021,CM0040201,Kousseri,ARRONDISSEMENT,CM00402,Elevage,Bovins,2880,Têtes,0,0,299,415699,Production de Bovins en 2021
2021,CM0040201,Kousseri,ARRONDISSEMENT,CM00402,Elevage,Petits Ruminants,2252,Têtes,0,0,203,40903,Production de Petits Ruminants en 2021
2021,CM0040201,Kousseri,ARRONDISSEMENT,CM00402,Peche,Pêche Continentale,2366,Tonnes,0,0,1052,1533,Production de Pêche Continentale en 2021
2021,CM0040202,Makary,ARRONDISSEMENT,CM00402,Agriculture,Coton,3537,Tonnes,2829,1.25,1632,364,Production de Coton en 2021
2021,CM0040202,Makary,ARRONDISSEMENT,CM00402,Agriculture,Maïs,3683,Tonnes,1427,2.58,2182,241,Production de Maïs en 2021
2021,CM0040202,Makary,ARRONDISSEMENT,CM00402,Agriculture,Riz,2216,Tonnes,766,2.89,1148,455,Production de Riz en 2021
2021,CM0040202,Makary,ARRONDISSEMENT,CM00402,Agriculture,Sorgho,3728,Tonnes,2330,1.6,1519,191,Production de Sorgho en 2021
2021,CM0040202,Makary,ARRONDISSEMENT,CM00402,Agriculture,Oignon,2368,Tonnes,156,15.16,1068,289,Production de Oignon en 2021
2021,CM0040202,Makary,ARRONDISSEMENT,CM00402,Agriculture,Arachide,2283,Tonnes,1841,1.24,1111,485,Production de Arachide en 2021
2021,CM0040202,Makary,ARRONDISSEMENT,CM00402,Elevage,Bovins,2109,Têtes,0,0,187,415548,Production de Bovins en 2021
2021,CM0040202,Makary,ARRONDISSEMENT,CM00402,Elevage,Petits Ruminants,3782,Têtes,0,0,324,41746,Production de Petits Ruminants en 2021
2021,CM0040202,Makary,ARRONDISSEMENT,CM00402,Peche,Pêche Continentale,3387,Tonnes,0,0,1384,1547,Production de Pêche Continentale en 2021
2021,CM00403,Mayo-Danay,DEPARTEMENT,CM004,Agriculture,Coton,19315,Tonnes,17559,1.1,8867,339,Production de Coton en 2021
2021,CM00403,Mayo-Danay,DEPARTEMENT,CM004,Agriculture,Maïs,18529,Tonnes,8235,2.25,9119,253,Production de Maïs en 2021
2021,CM00403,Mayo-Danay,DEPARTEMENT,CM004,Agriculture,Riz,14313,Tonnes,4851,2.95,5727,428,Production de Riz en 2021
2021,CM00403,Mayo-Danay,DEPARTEMENT,CM004,Agriculture,Sorgho,10800,Tonnes,6545,1.65,4666,193,Production de Sorgho en 2021
2021,CM00403,Mayo-Danay,DEPARTEMENT,CM004,Agriculture,Oignon,14664,Tonnes,1030,14.23,6694,291,Production de Oignon en 2021
2021,CM00403,Mayo-Danay,DEPARTEMENT,CM004,Agriculture,Arachide,14233,Tonnes,12269,1.16,6518,518,Production de Arachide en 2021
2021,CM00403,Mayo-Danay,DEPARTEMENT,CM004,Elevage,Bovins,10527,Têtes,0,0,1037,414702,Production de Bovins en 2021
2021,CM00403,Mayo-Danay,DEPARTEMENT,CM004,Elevage,Petits Ruminants,13585,Têtes,0,0,1616,40160,Production de Petits Ruminants en 2021
2021,CM00403,Mayo-Danay,DEPARTEMENT,CM004,Peche,Pêche Continentale,18106,Tonnes,0,0,8672,1550,Production de Pêche Continentale en 2021
2021,CM0040301,Yagoua,ARRONDISSEMENT,CM00403,Agriculture,Coton,2626,Tonnes,2206,1.19,1166,337,Production de Coton en 2021
2021,CM0040301,Yagoua,ARRONDISSEMENT,CM00403,Agriculture,Maïs,2323,Tonnes,896,2.59,1271,244,Production de Maïs en 2021
2021,CM0040301,Yagoua,ARRONDISSEMENT,CM00403,Agriculture,Riz,2912,Tonnes,1058,2.75,1220,451,Production de Riz en 2021
2021,CM0040301,Yagoua,ARRONDISSEMENT,CM00403,Agriculture,Sorgho,2617,Tonnes,1924,1.36,1062,196,Production de Sorgho en 2021
2021,CM0040301,Yagoua,ARRONDISSEMENT,CM00403,Agriculture,Oignon,3898,Tonnes,282,13.79,2245,291,Production de Oignon en 2021
2021,CM0040301,Yagoua,ARRONDISSEMENT,CM00403,Agriculture,Arachide,3329,Tonnes,2774,1.2,1549,497,Production de Arachide en 2021
2021,CM0040301,Yagoua,ARRONDISSEMENT,CM00403,Elevage,Bovins,2306,Têtes,0,0,247,408673,Production de Bovins en 2021
2021,CM0040301,Yagoua,ARRONDISSEMENT,CM00403,Elevage,Petits Ruminants,2993,Têtes,0,0,334,40969,Production de Petits Ruminants en 2021
2021,CM0040301,Yagoua,ARRONDISSEMENT,CM00403,Peche,Pêche Continentale,2546,Tonnes,0,0,1520,1481,Production de Pêche Continentale en 2021
2021,CM0040302,Kaélé,ARRONDISSEMENT,CM00403,Agriculture,Coton,2571,Tonnes,2275,1.13,1242,335,Production de Coton en 2021
2021,CM0040302,Kaélé,ARRONDISSEMENT,CM00403,Agriculture,Maïs,3748,Tonnes,1542,2.43,2131,252,Production de Maïs en 2021
2021,CM0040302,Kaélé,ARRONDISSEMENT,CM00403,Agriculture,Riz,3490,Tonnes,1211,2.88,1713,447,Production de Riz en 2021
2021,CM0040302,Kaélé,ARRONDISSEMENT,CM00403,Agriculture,Sorgho,3035,Tonnes,2050,1.48,1556,190,Production de Sorgho en 2021
2021,CM0040302,Kaélé,ARRONDISSEMENT,CM00403,Agriculture,Oignon,3278,Tonnes,228,14.37,1527,297,Production de Oignon en 2021
2021,CM0040302,Kaélé,ARRONDISSEMENT,CM00403,Agriculture,Arachide,2738,Tonnes,2281,1.2,1355,499,Production de Arachide en 2021
2021,CM0040302,Kaélé,ARRONDISSEMENT,CM00403,Elevage,Bovins,3538,Têtes,0,0,392,397005,Production de Bovins en 2021
2021,CM0040302,Kaélé,ARRONDISSEMENT,CM00403,Elevage,Petits Ruminants,3385,Têtes,0,0,304,38720,Production de Petits Ruminants en 2021
2021,CM0040302,Kaélé,ARRONDISSEMENT,CM00403,Peche,Pêche Continentale,3772,Tonnes,0,0,2160,1431,Production de Pêche Continentale en 2021
2021,CM00404,Mayo-Kani,DEPARTEMENT,CM004,Agriculture,Coton,15947,Tonnes,14366,1.11,9060,343,Production de Coton en 2021
2021,CM00404,Mayo-Kani,DEPARTEMENT,CM004,Agriculture,Maïs,12991,Tonnes,5302,2.45,6523,256,Production de Maïs en 2021
2021,CM00404,Mayo-Kani,DEPARTEMENT,CM004,Agriculture,Riz,11459,Tonnes,3580,3.2,5558,439,Production de Riz en 2021
2021,CM00404,Mayo-Kani,DEPARTEMENT,CM004,Agriculture,Sorgho,16440,Tonnes,10275,1.6,7209,196,Production de Sorgho en 2021
2021,CM00404,Mayo-Kani,DEPARTEMENT,CM004,Agriculture,Oignon,16130,Tonnes,996,16.18,8559,308,Production de Oignon en 2021
2021,CM00404,Mayo-Kani,DEPARTEMENT,CM004,Agriculture,Arachide,19345,Tonnes,17747,1.09,11179,495,Production de Arachide en 2021
2021,CM00404,Mayo-Kani,DEPARTEMENT,CM004,Elevage,Bovins,11711,Têtes,0,0,1056,402017,Production de Bovins en 2021
2021,CM00404,Mayo-Kani,DEPARTEMENT,CM004,Elevage,Petits Ruminants,19011,Têtes,0,0,1624,40789,Production de Petits Ruminants en 2021
2021,CM00404,Mayo-Kani,DEPARTEMENT,CM004,Peche,Pêche Continentale,17589,Tonnes,0,0,7305,1509,Production de Pêche Continentale en 2021
2021,CM0040401,Kaélé,ARRONDISSEMENT,CM00404,Agriculture,Coton,3142,Tonnes,2380,1.32,1263,357,Production de Coton en 2021
2021,CM0040401,Kaélé,ARRONDISSEMENT,CM00404,Agriculture,Maïs,2566,Tonnes,990,2.59,1407,242,Production de Maïs en 2021
2021,CM0040401,Kaélé,ARRONDISSEMENT,CM00404,Agriculture,Riz,3660,Tonnes,1119,3.27,1985,431,Production de Riz en 2021
2021,CM0040401,Kaélé,ARRONDISSEMENT,CM00404,Agriculture,Sorgho,3224,Tonnes,2027,1.59,1411,208,Production de Sorgho en 2021
2021,CM0040401,Kaélé,ARRONDISSEMENT,CM00404,Agriculture,Oignon,2479,Tonnes,173,14.32,1263,305,Production de Oignon en 2021
2021,CM0040401,Kaélé,ARRONDISSEMENT,CM00404,Agriculture,Arachide,2479,Tonnes,1906,1.3,1213,508,Production de Arachide en 2021
2021,CM0040401,Kaélé,ARRONDISSEMENT,CM00404,Elevage,Bovins,3167,Têtes,0,0,300,403448,Production de Bovins en 2021
2021,CM0040401,Kaélé,ARRONDISSEMENT,CM00404,Elevage,Petits Ruminants,3497,Têtes,0,0,354,38824,Production de Petits Ruminants en 2021
2021,CM0040401,Kaélé,ARRONDISSEMENT,CM00404,Peche,Pêche Continentale,3095,Tonnes,0,0,1827,1480,Production de Pêche Continentale en 2021
2021,CM0040402,Guidiguis,ARRONDISSEMENT,CM00404,Agriculture,Coton,2133,Tonnes,1904,1.12,890,367,Production de Coton en 2021
2021,CM0040402,Guidiguis,ARRONDISSEMENT,CM00404,Agriculture,Maïs,3140,Tonnes,1319,2.38,1708,244,Production de Maïs en 2021
2021,CM0040402,Guidiguis,ARRONDISSEMENT,CM00404,Agriculture,Riz,3809,Tonnes,1360,2.8,1815,440,Production de Riz en 2021
2021,CM0040402,Guidiguis,ARRONDISSEMENT,CM00404,Agriculture,Sorgho,2170,Tonnes,1572,1.38,1186,202,Production de Sorgho en 2021
2021,CM0040402,Guidiguis,ARRONDISSEMENT,CM00404,Agriculture,Oignon,2436,Tonnes,162,15.03,981,292,Production de Oignon en 2021
2021,CM0040402,Guidiguis,ARRONDISSEMENT,CM00404,Agriculture,Arachide,3116,Tonnes,2782,1.12,1360,497,Production de Arachide en 2021
2021,CM0040402,Guidiguis,ARRONDISSEMENT,CM00404,Elevage,Bovins,2895,Têtes,0,0,326,395243,Production de Bovins en 2021
2021,CM0040402,Guidiguis,ARRONDISSEMENT,CM00404,Elevage,Petits Ruminants,2391,Têtes,0,0,216,39765,Production de Petits Ruminants en 2021
2021,CM0040402,Guidiguis,ARRONDISSEMENT,CM00404,Peche,Pêche Continentale,2648,Tonnes,0,0,1355,1435,Production de Pêche Continentale en 2021
2021,CM00405,Mayo-Sava,DEPARTEMENT,CM004,Agriculture,Coton,16459,Tonnes,14188,1.16,6949,334,Production de Coton en 2021
2021,CM00405,Mayo-Sava,DEPARTEMENT,CM004,Agriculture,Maïs,10698,Tonnes,4098,2.61,4376,260,Production de Maïs en 2021
2021,CM00405,Mayo-Sava,DEPARTEMENT,CM004,Agriculture,Riz,18455,Tonnes,6475,2.85,8545,453,Production de Riz en 2021
2021,CM00405,Mayo-Sava,DEPARTEMENT,CM004,Agriculture,Sorgho,15951,Tonnes,9846,1.62,8206,190,Production de Sorgho en 2021
2021,CM00405,Mayo-Sava,DEPARTEMENT,CM004,Agriculture,Oignon,18883,Tonnes,1152,16.39,11030,310,Production de Oignon en 2021
2021,CM00405,Mayo-Sava,DEPARTEMENT,CM004,Agriculture,Arachide,12649,Tonnes,10999,1.15,5523,497,Production de Arachide en 2021
2021,CM00405,Mayo-Sava,DEPARTEMENT,CM004,Elevage,Bovins,11639,Têtes,0,0,1227,380566,Production de Bovins en 2021
2021,CM00405,Mayo-Sava,DEPARTEMENT,CM004,Elevage,Petits Ruminants,11111,Têtes,0,0,1317,41354,Production de Petits Ruminants en 2021
2021,CM00405,Mayo-Sava,DEPARTEMENT,CM004,Peche,Pêche Continentale,19392,Tonnes,0,0,8119,1466,Production de Pêche Continentale en 2021
2021,CM0040501,Mora,ARRONDISSEMENT,CM00405,Agriculture,Coton,2500,Tonnes,2212,1.13,1022,359,Production de Coton en 2021
2021,CM0040501,Mora,ARRONDISSEMENT,CM00405,Agriculture,Maïs,3259,Tonnes,1207,2.7,1583,248,Production de Maïs en 2021
2021,CM0040501,Mora,ARRONDISSEMENT,CM00405,Agriculture,Riz,2754,Tonnes,921,2.99,1192,445,Production de Riz en 2021
2021,CM0040501,Mora,ARRONDISSEMENT,CM00405,Agriculture,Sorgho,2926,Tonnes,1900,1.54,1676,208,Production de Sorgho en 2021
2021,CM0040501,Mora,ARRONDISSEMENT,CM00405,Agriculture,Oignon,2358,Tonnes,160,14.72,1377,303,Production de Oignon en 2021
2021,CM0040501,Mora,ARRONDISSEMENT,CM00405,Agriculture,Arachide,2195,Tonnes,1814,1.21,1067,484,Production de Arachide en 2021
2021,CM0040501,Mora,ARRONDISSEMENT,CM00405,Elevage,Bovins,3779,Têtes,0,0,341,402408,Production de Bovins en 2021
2021,CM0040501,Mora,ARRONDISSEMENT,CM00405,Elevage,Petits Ruminants,3317,Têtes,0,0,371,39048,Production de Petits Ruminants en 2021
2021,CM0040501,Mora,ARRONDISSEMENT,CM00405,Peche,Pêche Continentale,3044,Tonnes,0,0,1465,1435,Production de Pêche Continentale en 2021
2021,CM0040502,Tokombéré,ARRONDISSEMENT,CM00405,Agriculture,Coton,2356,Tonnes,1931,1.22,1100,341,Production de Coton en 2021
2021,CM0040502,Tokombéré,ARRONDISSEMENT,CM00405,Agriculture,Maïs,2829,Tonnes,1131,2.5,1572,250,Production de Maïs en 2021
2021,CM0040502,Tokombéré,ARRONDISSEMENT,CM00405,Agriculture,Riz,3324,Tonnes,1158,2.87,1721,461,Production de Riz en 2021
2021,CM0040502,Tokombéré,ARRONDISSEMENT,CM00405,Agriculture,Sorgho,2628,Tonnes,1592,1.65,1449,198,Production de Sorgho en 2021
2021,CM0040502,Tokombéré,ARRONDISSEMENT,CM00405,Agriculture,Oignon,3644,Tonnes,262,13.9,1930,287,Production de Oignon en 2021
2021,CM0040502,Tokombéré,ARRONDISSEMENT,CM00405,Agriculture,Arachide,2656,Tonnes,2043,1.3,1427,491,Production de Arachide en 2021
2021,CM0040502,Tokombéré,ARRONDISSEMENT,CM00405,Elevage,Bovins,3794,Têtes,0,0,356,412881,Production de Bovins en 2021
2021,CM0040502,Tokombéré,ARRONDISSEMENT,CM00405,Elevage,Petits Ruminants,3503,Têtes,0,0,317,40685,Production de Petits Ruminants en 2021
2021,CM0040502,Tokombéré,ARRONDISSEMENT,CM00405,Peche,Pêche Continentale,3129,Tonnes,0,0,1378,1472,Production de Pêche Continentale en 2021
2021,CM00406,Mayo-Tsanaga,DEPARTEMENT,CM004,Agriculture,Coton,16843,Tonnes,15038,1.12,9083,345,Production de Coton en 2021
2021,CM00406,Mayo-Tsanaga,DEPARTEMENT,CM004,Agriculture,Maïs,18550,Tonnes,7361,2.52,7458,245,Production de Maïs en 2021
2021,CM00406,Mayo-Tsanaga,DEPARTEMENT,CM004,Agriculture,Riz,19086,Tonnes,6965,2.74,8649,441,Production de Riz en 2021
2021,CM00406,Mayo-Tsanaga,DEPARTEMENT,CM004,Agriculture,Sorgho,15721,Tonnes,10411,1.51,6481,202,Production de Sorgho en 2021
2021,CM00406,Mayo-Tsanaga,DEPARTEMENT,CM004,Agriculture,Oignon,16591,Tonnes,1032,16.07,6714,301,Production de Oignon en 2021
2021,CM00406,Mayo-Tsanaga,DEPARTEMENT,CM004,Agriculture,Arachide,11215,Tonnes,8830,1.27,5736,488,Production de Arachide en 2021
2021,CM00406,Mayo-Tsanaga,DEPARTEMENT,CM004,Elevage,Bovins,13041,Têtes,0,0,1434,380036,Production de Bovins en 2021
2021,CM00406,Mayo-Tsanaga,DEPARTEMENT,CM004,Elevage,Petits Ruminants,15556,Têtes,0,0,1817,38625,Production de Petits Ruminants en 2021
2021,CM00406,Mayo-Tsanaga,DEPARTEMENT,CM004,Peche,Pêche Continentale,17403,Tonnes,0,0,10244,1437,Production de Pêche Continentale en 2021
2021,CM0040601,Mokolo,ARRONDISSEMENT,CM00406,Agriculture,Coton,2388,Tonnes,2094,1.14,1356,351,Production de Coton en 2021
2021,CM0040601,Mokolo,ARRONDISSEMENT,CM00406,Agriculture,Maïs,3341,Tonnes,1246,2.68,1666,238,Production de Maïs en 2021
2021,CM0040601,Mokolo,ARRONDISSEMENT,CM00406,Agriculture,Riz,3494,Tonnes,1098,3.18,1571,444,Production de Riz en 2021
2021,CM0040601,Mokolo,ARRONDISSEMENT,CM00406,Agriculture,Sorgho,2954,Tonnes,1982,1.49,1545,209,Production de Sorgho en 2021
2021,CM0040601,Mokolo,ARRONDISSEMENT,CM00406,Agriculture,Oignon,2503,Tonnes,177,14.07,1322,303,Production de Oignon en 2021
2021,CM0040601,Mokolo,ARRONDISSEMENT,CM00406,Agriculture,Arachide,2164,Tonnes,1731,1.25,1133,512,Production de Arachide en 2021
2021,CM0040601,Mokolo,ARRONDISSEMENT,CM00406,Elevage,Bovins,3531,Têtes,0,0,327,406029,Production de Bovins en 2021
2021,CM0040601,Mokolo,ARRONDISSEMENT,CM00406,Elevage,Petits Ruminants,2958,Têtes,0,0,286,41824,Production de Petits Ruminants en 2021
2021,CM0040601,Mokolo,ARRONDISSEMENT,CM00406,Peche,Pêche Continentale,3432,Tonnes,0,0,2028,1552,Production de Pêche Continentale en 2021
2021,CM0040602,Bourha,ARRONDISSEMENT,CM00406,Agriculture,Coton,2963,Tonnes,2370,1.25,1423,361,Production de Coton en 2021
2021,CM0040602,Bourha,ARRONDISSEMENT,CM00406,Agriculture,Maïs,3378,Tonnes,1488,2.27,1664,252,Production de Maïs en 2021
2021,CM0040602,Bourha,ARRONDISSEMENT,CM00406,Agriculture,Riz,3556,Tonnes,1265,2.81,1741,462,Production de Riz en 2021
2021,CM0040602,Bourha,ARRONDISSEMENT,CM00406,Agriculture,Sorgho,2570,Tonnes,1626,1.58,1505,191,Production de Sorgho en 2021
2021,CM0040602,Bourha,ARRONDISSEMENT,CM00406,Agriculture,Oignon,2932,Tonnes,196,14.94,1458,301,Production de Oignon en 2021
2021,CM0040602,Bourha,ARRONDISSEMENT,CM00406,Agriculture,Arachide,3883,Tonnes,3106,1.25,2033,499,Production de Arachide en 2021
2021,CM0040602,Bourha,ARRONDISSEMENT,CM00406,Elevage,Bovins,2388,Têtes,0,0,249,412431,Production de Bovins en 2021
2021,CM0040602,Bourha,ARRONDISSEMENT,CM00406,Elevage,Petits Ruminants,3237,Têtes,0,0,367,41732,Production de Petits Ruminants en 2021
2021,CM0040602,Bourha,ARRONDISSEMENT,CM00406,Peche,Pêche Continentale,2306,Tonnes,0,0,1125,1435,Production de Pêche Continentale en 2021
2021,CM005,Littoral,REGION,CMR,Agriculture,Cacao,66827,Tonnes,139222,0.48,30041,1476,Production de Cacao en 2021
2021,CM005,Littoral,REGION,CMR,Agriculture,Café,84214,Tonnes,215933,0.39,37012,1204,Production de Café en 2021
2021,CM005,Littoral,REGION,CMR,Agriculture,Manioc,95308,Tonnes,7909,12.05,45266,155,Production de Manioc en 2021
2021,CM005,Littoral,REGION,CMR,Agriculture,Banane,65990,Tonnes,4408,14.97,35717,206,Production de Banane en 2021
2021,CM005,Littoral,REGION,CMR,Agriculture,Palmier à huile,56783,Tonnes,7694,7.38,29000,90,Production de Palmier à huile en 2021
2021,CM005,Littoral,REGION,CMR,Agriculture,Hévéa,87492,Tonnes,54342,1.61,50578,588,Production de Hévéa en 2021
2021,CM005,Littoral,REGION,CMR,Agriculture,Ananas,68625,Tonnes,3721,18.44,30141,142,Production de Ananas en 2021
2021,CM005,Littoral,REGION,CMR,Elevage,Volailles,73985,Têtes,0,0,8197,3400,Production de Volailles en 2021
2021,CM005,Littoral,REGION,CMR,Elevage,Porcins,68273,Têtes,0,0,5983,50296,Production de Porcins en 2021
2021,CM005,Littoral,REGION,CMR,Peche,Pêche Maritime,82608,Tonnes,0,0,47777,2002,Production de Pêche Maritime en 2021
2021,CM005,Littoral,REGION,CMR,Peche,Aquaculture,64429,Tonnes,0,0,27536,2605,Production de Aquaculture en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Agriculture,Cacao,11420,Tonnes,21148,0.54,6176,1533,Production de Cacao en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Agriculture,Café,19222,Tonnes,43686,0.44,10183,1236,Production de Café en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Agriculture,Manioc,14145,Tonnes,1262,11.2,6884,146,Production de Manioc en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Agriculture,Banane,10844,Tonnes,789,13.73,4947,196,Production de Banane en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Agriculture,Palmier à huile,12283,Tonnes,1659,7.4,5180,86,Production de Palmier à huile en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Agriculture,Hévéa,14210,Tonnes,9937,1.43,8523,589,Production de Hévéa en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Agriculture,Ananas,18572,Tonnes,890,20.86,9687,147,Production de Ananas en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Elevage,Volailles,16971,Têtes,0,0,1872,3644,Production de Volailles en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Elevage,Porcins,14832,Têtes,0,0,1769,50809,Production de Porcins en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Peche,Pêche Maritime,16722,Tonnes,0,0,9728,1934,Production de Pêche Maritime en 2021
2021,CM00501,Moungo,DEPARTEMENT,CM005,Peche,Aquaculture,13675,Tonnes,0,0,7106,2600,Production de Aquaculture en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Agriculture,Cacao,3464,Tonnes,6661,0.52,1553,1488,Production de Cacao en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Agriculture,Café,2757,Tonnes,6411,0.43,1145,1216,Production de Café en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Agriculture,Manioc,2653,Tonnes,222,11.9,1455,154,Production de Manioc en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Agriculture,Banane,3074,Tonnes,209,14.65,1338,204,Production de Banane en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Agriculture,Palmier à huile,2948,Tonnes,369,7.97,1400,91,Production de Palmier à huile en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Agriculture,Hévéa,3755,Tonnes,2503,1.5,1713,582,Production de Hévéa en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Agriculture,Ananas,2300,Tonnes,127,18.07,941,151,Production de Ananas en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Elevage,Volailles,3045,Têtes,0,0,274,3479,Production de Volailles en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Elevage,Porcins,3103,Têtes,0,0,291,50429,Production de Porcins en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Peche,Pêche Maritime,2831,Tonnes,0,0,1421,1923,Production de Pêche Maritime en 2021
2021,CM0050101,Nkongsamba I,ARRONDISSEMENT,CM00501,Peche,Aquaculture,2359,Tonnes,0,0,1202,2556,Production de Aquaculture en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Agriculture,Cacao,3339,Tonnes,7420,0.45,1377,1466,Production de Cacao en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Agriculture,Café,3046,Tonnes,7429,0.41,1649,1258,Production de Café en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Agriculture,Manioc,3526,Tonnes,269,13.1,2029,143,Production de Manioc en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Agriculture,Banane,2147,Tonnes,136,15.75,1076,192,Production de Banane en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Agriculture,Palmier à huile,3856,Tonnes,482,8.0,1700,93,Production de Palmier à huile en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Agriculture,Hévéa,2169,Tonnes,1399,1.55,925,579,Production de Hévéa en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Agriculture,Ananas,2203,Tonnes,111,19.83,1126,147,Production de Ananas en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Elevage,Volailles,2525,Têtes,0,0,283,3442,Production de Volailles en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Elevage,Porcins,2638,Têtes,0,0,264,51415,Production de Porcins en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Peche,Pêche Maritime,2908,Tonnes,0,0,1404,2087,Production de Pêche Maritime en 2021
2021,CM0050102,Mbanga,ARRONDISSEMENT,CM00501,Peche,Aquaculture,3232,Tonnes,0,0,1369,2533,Production de Aquaculture en 2021
2021,CM0050103,Njombé-Penja,ARRONDISSEMENT,CM00501,Agriculture,Cacao,2223,Tonnes,4536,0.49,1138,1515,Production de Cacao en 2021
2021,CM0050103,Njombé-Penja,ARRONDISSEMENT,CM00501,Agriculture,Café,3386,Tonnes,8910,0.38,1574,1251,Production de Café en 2021
2021,CM0050103,Njombé-Penja,ARRONDISSEMENT,CM00501,Agriculture,Manioc,2867,Tonnes,228,12.55,1560,153,Production de Manioc en 2021
2021,CM0050103,Njombé-Penja,ARRONDISSEMENT,CM00501,Agriculture,Banane,2364,Tonnes,173,13.62,1147,193,Production de Banane en 2021
2021,CM0050103,Njombé-Penja,ARRONDISSEMENT,CM00501,Agriculture,Palmier à huile,2267,Tonnes,305,7.42,1270,94,Production de Palmier à huile en 2021
2021,CM0050103,Njombé-Penja,ARRONDISSEMENT,CM00501,Agriculture,Hévéa,3329,Tonnes,2377,1.4,1485,599,Production de Hévéa en 2021
2021,CM0050103,Njombé-Penja,ARRONDISSEMENT,CM00501,Agriculture,Ananas,3352,Tonnes,170,19.67,1763,143,Production de Ananas en 2021
